Attribute ID,Label Type,Street ID,OSM Street ID,Neighborhood 1me,Attribute Latitude,Attribute Longitude,Avg Image Capture Date,Avg Label Date,Severity,Agree Count,Disagree Count,Unsure Count,Cluster Size,User IDs
123575308,CurbRamp,22789,425646004,"Yesler Terrace",47.60166,-122.32048,2019-05-01T00:00Z,2020-07-02T20:48:28.833500Z,2,3,0,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,35872a6c-d171-40d9-8e66-9242b835ea71]"
123575309,CurbRamp,3740,6402586,"Yesler Terrace",47.600983,-122.31949,2019-06-01T00:00Z,2021-08-24T23:53:54.476Z,1,3,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575314,CurbRamp,20718,332223486,"Yesler Terrace",47.601044,-122.31732,2019-06-01T00:00Z,2021-02-03T09:20:25.797Z,4,2,0,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575392,CurbRamp,7974,6476922,"Yesler Terrace",47.601627,-122.31763,2018-09-01T00:00Z,2019-04-19T17:25:29.703Z,1,4,0,0,1,"[66f6d727-bb32-49f0-8017-d55aa575310b]"
123575393,CurbRamp,7321,6465162,"Yesler Terrace",47.601654,-122.31774,2019-06-01T00:00Z,2021-08-25T01:13:29.834Z,1,1,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575394,CurbRamp,22788,425646003,"Yesler Terrace",47.601616,-122.317894,2018-12-31T00:00Z,2020-06-21T21:18:51.622500Z,2,1,0,0,2,"[66f6d727-bb32-49f0-8017-d55aa575310b,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575395,CurbRamp,22788,425646003,"Yesler Terrace",47.601643,-122.317986,2018-12-31T00:00Z,2020-06-21T21:18:35.356500Z,1,1,0,0,2,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,66f6d727-bb32-49f0-8017-d55aa575310b]"
123575398,CurbRamp,12612,25806793,"Yesler Terrace",47.60087,-122.31732,2014-05-01T00:00Z,2021-01-22T00:39:49.711Z,2,3,0,0,1,"[35872a6c-d171-40d9-8e66-9242b835ea71,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575400,CurbRamp,19840,263671504,"Yesler Terrace",47.601658,-122.32094,2019-05-01T00:00Z,2021-01-21T12:32:48.089500Z,1,2,0,0,2,"[35872a6c-d171-40d9-8e66-9242b835ea71,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575426,CurbRamp,17820,208021560,"Yesler Terrace",47.600227,-122.31905,2019-06-01T00:00Z,2021-08-24T23:52:25.934Z,1,0,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575427,CurbRamp,17820,208021560,"Yesler Terrace",47.60016,-122.319176,2019-06-01T00:00Z,2021-08-24T23:52:31.307Z,1,1,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575428,CurbRamp,3741,6402586,"Yesler Terrace",47.600796,-122.31946,2019-06-01T00:00Z,2021-08-24T23:53:47.307Z,1,1,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575429,CurbRamp,12613,25806871,"Yesler Terrace",47.600826,-122.31953,2019-06-01T00:00Z,2021-08-24T23:53:49.983Z,1,1,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575430,CurbRamp,12613,25806871,"Yesler Terrace",47.600918,-122.31954,2019-06-01T00:00Z,2021-08-24T23:53:52.328Z,1,2,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575432,CurbRamp,12612,25806793,"Yesler Terrace",47.6008,-122.31734,2014-05-01T00:00Z,2021-08-26T00:20:37.926Z,1,2,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575455,NoSidewalk,4383,6415152,"Yesler Terrace",47.60095,-122.31867,2014-05-01T00:00Z,2021-08-26T00:17:06.580Z,4,0,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575456,NoSidewalk,4383,6415152,"Yesler Terrace",47.60085,-122.31868,2014-05-01T00:00Z,2020-07-15T17:57:05.003Z,1,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575457,NoSidewalk,12612,25806793,"Yesler Terrace",47.600895,-122.317825,2014-05-01T00:00Z,2020-06-20T00:59:15.992Z,3,0,0,0,1,"[35872a6c-d171-40d9-8e66-9242b835ea71]"
123575458,NoSidewalk,12612,25806793,"Yesler Terrace",47.600872,-122.31743,2014-05-01T00:00Z,2020-06-20T00:59:06.761Z,3,0,0,0,1,"[35872a6c-d171-40d9-8e66-9242b835ea71]"
123575459,NoSidewalk,4383,6415152,"Yesler Terrace",47.600792,-122.31877,2014-05-01T00:00Z,2020-07-15T17:57:17.893Z,3,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575461,NoSidewalk,3740,6402586,"Yesler Terrace",47.60146,-122.31951,2019-06-01T00:00Z,2020-07-15T17:30:42.556Z,5,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575462,NoSidewalk,3740,6402586,"Yesler Terrace",47.601044,-122.31939,2019-06-01T00:00Z,2020-07-15T17:32:09.070Z,5,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575463,NoSidewalk,4383,6415152,"Yesler Terrace",47.600952,-122.31898,2014-05-01T00:00Z,2020-07-15T17:57:09.923Z,5,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575464,NoSidewalk,17820,208021560,"Yesler Terrace",47.60028,-122.319115,2019-06-01T00:00Z,2020-07-15T17:55:53.019Z,3,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575465,NoSidewalk,12613,25806871,"Yesler Terrace",47.600796,-122.32104,2019-05-01T00:00Z,2020-07-15T17:39:52.230Z,3,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575662,SurfaceProblem,12108,15257627,"Yesler Terrace",47.59929,-122.3198,2019-06-01T00:00Z,2021-07-30T15:47:11.238Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123575663,SurfaceProblem,3744,6402614,"Yesler Terrace",47.599358,-122.31971,2019-06-01T00:00Z,2020-07-02T16:33:56.688Z,1,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575666,SurfaceProblem,12612,25806793,"Yesler Terrace",47.600887,-122.3179,2014-05-01T00:00Z,2020-06-20T01:01:01.746Z,3,3,0,1,1,"[35872a6c-d171-40d9-8e66-9242b835ea71]"
123575667,SurfaceProblem,4383,6415152,"Yesler Terrace",47.60079,-122.31843,2014-05-01T00:00Z,2020-07-15T17:57:44.236Z,3,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575669,SurfaceProblem,12613,25806871,"Yesler Terrace",47.600945,-122.320816,2019-05-01T00:00Z,2020-07-15T17:39:37.037Z,2,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575670,SurfaceProblem,25152,460425666,"Yesler Terrace",47.599304,-122.317345,2019-06-01T00:00Z,2021-07-27T16:31:33.551Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123575671,SurfaceProblem,27220,622519661,"Yesler Terrace",47.599575,-122.31735,2019-06-01T00:00Z,2021-08-26T01:12:39.094Z,1,1,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575672,SurfaceProblem,17820,208021560,"Yesler Terrace",47.59997,-122.31745,2019-06-01T00:00Z,2020-07-15T17:50:11.641Z,3,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575673,SurfaceProblem,17820,208021560,"Yesler Terrace",47.600105,-122.31752,2019-06-01T00:00Z,2020-07-15T17:50:25.266Z,4,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575674,SurfaceProblem,17820,208021560,"Yesler Terrace",47.599983,-122.31791,2019-06-01T00:00Z,2020-07-15T17:50:52.800Z,4,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575675,SurfaceProblem,17820,208021560,"Yesler Terrace",47.600143,-122.317825,2019-06-01T00:00Z,2020-07-15T17:50:44.176Z,5,1,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575676,SurfaceProblem,4383,6415152,"Yesler Terrace",47.60093,-122.31933,2016-11-14T12:00Z,2020-07-15T17:44:44.619500Z,5,3,1,1,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575677,SurfaceProblem,3741,6402586,"Yesler Terrace",47.600796,-122.319336,2014-05-01T00:00Z,2020-07-15T17:56:50.877Z,5,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575678,SurfaceProblem,12613,25806871,"Yesler Terrace",47.601025,-122.319664,2019-05-01T00:00Z,2020-07-15T17:32:52.271Z,5,0,0,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575679,SurfaceProblem,3741,6402586,"Yesler Terrace",47.60059,-122.31938,2019-06-01T00:00Z,2020-07-15T17:56:20.324Z,3,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575680,SurfaceProblem,24073,428233434,"Yesler Terrace",47.601093,-122.31736,2019-06-01T00:00Z,2020-07-15T17:11:06.528Z,5,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575681,SurfaceProblem,12612,25806793,"Yesler Terrace",47.60096,-122.31725,2019-06-01T00:00Z,2020-07-15T17:11:41.063Z,4,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575682,SurfaceProblem,24766,440890310,"Yesler Terrace",47.601646,-122.31901,2019-06-01T00:00Z,2020-07-15T17:05:35.446Z,1,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575683,SurfaceProblem,24766,440890310,"Yesler Terrace",47.601635,-122.31925,2019-06-01T00:00Z,2020-07-15T17:03:58.546Z,4,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575684,SurfaceProblem,24766,440890310,"Yesler Terrace",47.60165,-122.31862,2019-06-01T00:00Z,2020-07-15T17:06:41.076Z,3,0,0,2,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575685,SurfaceProblem,22788,425646003,"Yesler Terrace",47.601627,-122.31801,2019-06-01T00:00Z,2020-07-15T17:09:35.037Z,4,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575698,Obstacle,24766,440890310,"Yesler Terrace",47.60165,-122.318634,2019-06-01T00:00Z,2020-07-15T17:06:33.473Z,3,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575701,Obstacle,12612,25806793,"Yesler Terrace",47.60088,-122.3179,2014-05-01T00:00Z,2020-06-20T01:01:04.636Z,3,2,2,0,1,"[35872a6c-d171-40d9-8e66-9242b835ea71]"
123575702,Obstacle,4383,6415152,"Yesler Terrace",47.600903,-122.31835,2014-05-01T00:00Z,2020-07-15T17:57:50.595Z,5,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575704,Obstacle,7321,6465162,"Yesler Terrace",47.601566,-122.317856,2019-06-01T00:00Z,2020-07-15T17:10:06.465Z,3,1,0,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575705,Obstacle,7321,6465162,"Yesler Terrace",47.601463,-122.31773,2018-12-31T00:00Z,2020-02-15T17:15:07.778333Z,4,6,0,0,2,"[66f6d727-bb32-49f0-8017-d55aa575310b,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575755,Obstacle,12108,15257627,"Yesler Terrace",47.59932,-122.32091,2019-06-01T00:00Z,2020-07-15T17:18:57.739Z,2,1,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575756,Obstacle,3741,6402586,"Yesler Terrace",47.60019,-122.31925,2019-06-01T00:00Z,2020-07-15T17:56:03.050Z,3,3,2,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575757,Obstacle,3744,6402614,"Yesler Terrace",47.599644,-122.31974,2019-06-01T00:00Z,2020-07-02T16:32:39.174Z,1,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575758,Obstacle,12107,15257627,"Yesler Terrace",47.59933,-122.31867,2019-06-01T00:00Z,2020-07-15T17:14:24.435Z,3,2,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575759,Obstacle,12107,15257627,"Yesler Terrace",47.59933,-122.31931,2019-06-01T00:00Z,2020-07-02T16:34:34.661Z,5,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575760,Obstacle,3744,6402614,"Yesler Terrace",47.59934,-122.319534,2019-06-01T00:00Z,2020-07-11T09:02:20.597333Z,4,7,1,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575761,Obstacle,12108,15257627,"Yesler Terrace",47.599277,-122.31972,2019-06-01T00:00Z,2020-07-02T16:35:03.444Z,3,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575762,Obstacle,17820,208021560,"Yesler Terrace",47.600094,-122.318214,2019-06-01T00:00Z,2020-07-15T17:51:12.741Z,5,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575763,Obstacle,17820,208021560,"Yesler Terrace",47.599964,-122.31765,2019-06-01T00:00Z,2020-07-15T17:50:33.881Z,3,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575764,Obstacle,24073,428233434,"Yesler Terrace",47.601254,-122.31753,2019-06-01T00:00Z,2020-07-15T17:10:49.151Z,5,6,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575765,Obstacle,20718,332223486,"Yesler Terrace",47.601093,-122.31735,2019-06-01T00:00Z,2020-07-15T17:11:14.758Z,5,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575766,Obstacle,12613,25806871,"Yesler Terrace",47.600735,-122.32053,2019-05-01T00:00Z,2020-07-15T17:33:37.574Z,3,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575767,Obstacle,19840,263671504,"Yesler Terrace",47.60162,-122.321014,2019-05-01T00:00Z,2020-07-15T17:27:18.533Z,4,4,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575768,Obstacle,4383,6415152,"Yesler Terrace",47.60092,-122.31854,2014-05-01T00:00Z,2020-07-15T17:57:29.787Z,5,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575769,Obstacle,4383,6415152,"Yesler Terrace",47.600967,-122.31934,2019-06-01T00:00Z,2020-07-15T17:32:26.815Z,5,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575770,Obstacle,3740,6402586,"Yesler Terrace",47.601192,-122.31945,2019-06-01T00:00Z,2020-07-15T17:31:38.584Z,5,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575771,Obstacle,24766,440890310,"Yesler Terrace",47.601646,-122.31905,2019-06-01T00:00Z,2020-07-15T17:05:14.858Z,5,1,1,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575772,Obstacle,24766,440890310,"Yesler Terrace",47.601635,-122.319244,2019-06-01T00:00Z,2020-07-15T17:03:50.146Z,1,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575777,Other,24766,440890310,"Yesler Terrace",47.60164,-122.31901,2019-06-01T00:00Z,2020-07-15T17:05:55.725Z,1,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575815,NoCurbRamp,4383,6415152,"Yesler Terrace",47.600986,-122.31856,2014-05-01T00:00Z,2020-07-15T17:57:34.004Z,5,1,0,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575817,NoCurbRamp,12613,25806871,"Yesler Terrace",47.601048,-122.31995,2019-05-01T00:00Z,2020-07-15T17:33:09.248Z,5,1,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575818,NoCurbRamp,3744,6402614,"Yesler Terrace",47.599377,-122.31957,2019-06-01T00:00Z,2020-07-15T17:16:53.336Z,4,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575827,Crosswalk,7974,6476922,"Yesler Terrace",47.601696,-122.31694,2021-07-01T00:00Z,2024-11-04T21:32:26.660500Z,2,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9,db47ab06-5f24-4367-8faa-f9185725d0c3]"
123575829,Crosswalk,4229,6413383,"Yesler Terrace",47.601616,-122.316795,2021-07-01T00:00Z,2024-05-03T17:54:03.592Z,2,1,0,0,1,"[db47ab06-5f24-4367-8faa-f9185725d0c3]"
123575832,Crosswalk,20712,332223482,"Yesler Terrace",47.60082,-122.31704,2023-02-01T00:00Z,2025-05-09T01:14:51.902Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123575833,Crosswalk,20718,332223486,"Yesler Terrace",47.600983,-122.31708,2023-02-01T00:00Z,2025-05-09T01:14:42.529500Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123575835,Sig1l,20718,332223486,"Yesler Terrace",47.601097,-122.31708,2023-02-01T00:00Z,2025-05-09T01:15:01.206Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123575836,Sig1l,20712,332223482,"Yesler Terrace",47.600834,-122.31712,2021-07-01T00:00Z,2025-05-09T01:15:10.535Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
