ImageID,Latitude,Longitude,PanoID,Date,Walkability Score,Image Name,Elevation
image_8407,47.6120402,-122.3480887,TwBQnzmDMV6KKJTohIRJjw,2021-12,1.75173855,image_8407,15
image_8408,47.6018323,-122.3288781,Ru58qByIZwUcyAFeL6ZvXQ,2021-12,1.90914788,image_8408,26
image_8409,47.6176826,-122.323546,pZIiFfOlxqXUsxE-S-WM-w,2022-10,2.0402609,image_8409,90
image_8410,47.6214744,-122.3384659,LgqdXD0Ce0sRYQlMJNZ7EA,2021-12,2.10318222,image_8410,20
image_8411,47.6177488,-122.3246494,mBe-XG4hn9OiVUMzYK1coQ,2022-10,1.92713556,image_8411,87
image_8412,47.6170827,-122.3369834,5EBtd6soLZdJ2Eb7uqDzRw,2021-12,2.09112436,image_8412,27
image_8413,47.6151721,-122.351336,5c9pJhLHtS1M5mz4oYTO-w,2021-07,2.60856391,image_8413,20
image_8414,47.5992542,-122.3231201,XksKBrqvYMruA38cTXUkpA,2023-02,1.72857954,image_8414,33
image_8415,47.6097134,-122.3306228,HVXRmBZbwONYab49PNAT-g,2021-12,2.78094602,image_8415,68
image_8416,47.6163689,-122.3356078,BCHBqeE0hPJZ-N_X9-N9Hw,2021-12,1.01518059,image_8416,37
image_8417,47.5975129,-122.3226037,zTWYoX_sIaDvdRrc2Hwqzw,2021-07,2.07728421,image_8417,29
image_8418,47.6188301,-122.3181446,O06hwgdxB2WxYovKpRc8LA,2022-11,2.18402108,image_8418,101
image_8419,47.6018351,-122.3306462,AzBrhZbxq2GIx0nyHrNV9w,2021-08,2.34100407,image_8419,44
image_8420,47.6045756,-122.336263,CAoSLEFGMVFpcE1ZQzY2VUVUenhBTlRMNVpsV1FEWVlJSzJKQlhrSjZjLTc3eUxi,2017-06,2.2051848,image_8420,20
image_8421,47.6219362,-122.3189416,8Dpfa22acIp8MNeFmqYOgg,2021-07,1.73312223,image_8421,104
image_8422,47.6127929,-122.3425945,zYOtbagVN28EtwE930r4Rg,2019-05,-0.90820576,image_8422,51
image_8423,47.6087526,-122.3401867,OgvP80gCcdyY9V88FaisrA,2021-07,0.29649973,image_8423,29
image_8424,47.6159275,-122.3225369,LgU2QJeCVMHK7kSAJPY9yw,2019-05,1.93996699,image_8424,91
image_8425,47.6170436,-122.3188797,sVRyujH7rEgyNm8BpHnFYg,2017-09,3.46373216,image_8425,98
image_8426,47.6127114,-122.3452285,CAoSLEFGMVFpcFA5SjdGd1JORldpVGZ0YnZZM3BLOFBhbU5TTUhoQlB3d3J6R2xa,2022-07,2.56098454,image_8426,36
image_8427,47.6008409,-122.3194902,bhkLRCBDZfEeae5mv7IBiQ,2019-05,2.22814492,image_8427,72
image_8428,47.6204972,-122.3269197,pUAJ8mewrvvRsNq_dP1q9g,2021-07,2.56638831,image_8428,67
image_8429,47.6209098,-122.3461859,380g-IEmSfnHsdETY1n0IQ,2021-07,1.60369071,image_8429,33
image_8430,47.6105742,-122.3310473,HuxvXi1IsIkj30PlYeffhg,2021-09,-0.38785252,image_8430,76
image_8431,47.6232809,-122.3345401,CAoSLEFGMVFpcFBva29PVjU1Q0pLSlEwWEIzNmRITTYwQVJEc3VmSVBKQk5oRVpG,2018-03,2.12613698,image_8431,22
image_8432,47.6139799,-122.322197,yeXn7DraKQFh35vdv1eJYg,2022-11,1.12716755,image_8432,97
image_8433,47.6027044,-122.3242966,vgcXqsWVdfMXHVYKQ3bbcg,2019-05,3.47956565,image_8433,75
image_8434,47.6185108,-122.3514156,_dZ4Wlh-9ZbYiQHsO6Ym_w,2019-05,2.41019534,image_8434,33
image_8435,47.6209417,-122.3566994,c8RrGMe2PYh-7tMZKwIY6g,2021-07,-1.5762438,image_8435,27
image_8436,47.6044098,-122.3200418,bHOCMfmiGbNeAJCxQyK15w,2019-05,2.31741891,image_8436,102
image_8437,47.6127906,-122.3274886,p1imqxJ_lvogLodTXyklog,2019-05,0.9855522,image_8437,88
image_8438,47.6135635,-122.3322265,1hKIVIC_5XN6awIjT9jahA,2021-12,0.14216255,image_8438,57
image_8439,47.6104028,-122.3484709,CAoSLEFGMVFpcE82cUV2SkR1dmVGNUV6QVNkRWRQQ0tKWmFPbHYwNVhJWDc5aXlU,2016-01,2.09554927,image_8439,2
image_8440,47.6149806,-122.355021,kYRh5u6xE0Fqjf7mrR7ZWA,2009-07,2.03338248,image_8440,3
image_8441,47.6176061,-122.3340314,PTuE2Qo7W9Ih_2SU8beQCA,2021-12,1.2665164,image_8441,41
image_8442,47.6013306,-122.3358934,QlygC4aIm-p3jt90Wbajtg,2023-02,0.86000249,image_8442,5
image_8443,47.6233638,-122.3568476,CAoSLEFGMVFpcFAzTVdmbUY2ZDNMY29yenpxdnhJZnRzQmRVdXExNnpIXzlhTV9Z,2018-10,2.59404583,image_8443,39
image_8444,47.6175987,-122.3340462,PTuE2Qo7W9Ih_2SU8beQCA,2021-12,0.92107798,image_8444,41
image_8445,47.5981972,-122.326812,aVeH0CYHws9YpoPdkng0yA,2021-12,-0.08144939,image_8445,20
image_8446,47.6079605,-122.3242105,c_-jejxn5dgmJDEUtAO3Jw,2019-05,2.45292744,image_8446,98
image_8447,47.616347,-122.3465343,3rs_rx7WAB7ZyH0ZeQczGg,2019-05,0.48346815,image_8447,41
image_8448,47.6106812,-122.3292524,ndiF7YSrrylXg25xdDr7hw,2021-04,1.54646654,image_8448,79
image_8449,47.616387,-122.3243615,keKAHZ5PRVH5RCze4_VGJA,2022-11,2.00144407,image_8449,83
image_8450,47.6163919,-122.3203945,UGUc02I1kkg7jO9k4kO6qA,2017-09,1.94705979,image_8450,98
image_8451,47.6230461,-122.3329562,xcAvuzxZlHcwBS0sdIwGsA,2017-07,2.26562541,image_8451,29
image_8452,47.607029,-122.3308613,hzx_5AjsWQgO85oVaseyvw,2021-12,0.37914347,image_8452,62
image_8453,47.6154058,-122.318348,Eb6URH6W5cUe9eycnk_qRQ,2021-04,2.55506908,image_8453,96
image_8454,47.6173464,-122.3267708,W4XG7IVFiOfOQi4xarC7Zg,2023-05,0.71978656,image_8454,67
image_8455,47.6151641,-122.3246012,6cotzBc9oGA7Yr-sAzf0Fw,2021-07,0.94625828,image_8455,86
image_8456,47.6065867,-122.3284825,1LQrR5JL_GQLQCOMtLlYtQ,2021-07,2.82669004,image_8456,55
image_8457,47.5968151,-122.331506,xSEtmKhoJj0tUf_Wp0l6sw,2022-09,2.58648856,image_8457,4
image_8458,47.6028388,-122.3314814,uY7KQevFRvdZQB-yscpzKQ,2021-12,0.12909438,image_8458,37
image_8459,47.599104,-122.3300723,CAoSLEFGMVFpcE94MW9LMEhvbnczUHVMT1UxYUVRelRia0hmQnJqNFZZUWd5MXFL,2015-12,3.0487789,image_8459,13
image_8460,47.6113045,-122.3314124,xso4E4QXRiFvZ0XWDCcPKQ,2021-07,2.30724963,image_8460,73
image_8461,47.6184523,-122.3386125,EuFUg8HDSKo9_XzPsjBJHA,2022-08,2.54999429,image_8461,24
image_8462,47.5983691,-122.3355079,HPssWmhlj3VYiBO0ycH86A,2021-12,2.01374579,image_8462,2
image_8463,47.6212286,-122.3519777,QNF-Ute0VVokvHj7_EIzpw,2022-09,1.70192043,image_8463,47
image_8464,47.6041576,-122.3254488,27Yo-JnTbhAHI6TdNyQDNg,2021-07,0.67813098,image_8464,78
image_8465,47.6219223,-122.320803,diTNUa8yQJJdDBNKRycZOw,2018-05,1.6507571,image_8465,106
image_8466,47.621398,-122.3326825,YdLlgCf2G7vY0snELLXNug,2021-07,1.90640096,image_8466,37
image_8467,47.6208282,-122.345645,7E0v2ZDJ6i9ymsbjgwZxvA,2021-12,2.15917023,image_8467,38
image_8468,47.5975777,-122.3265339,NnbAk_dMjyCAyGYSzy78YQ,2022-09,0.04862459,image_8468,16
image_8469,47.6186387,-122.3341444,rdCyiTsac76TJIBSMeZuWQ,2021-11,2.30384769,image_8469,41
image_8470,47.6044002,-122.3346297,KNMoNwIjLummbEgilJ-WWw,2021-12,1.38960057,image_8470,35
image_8471,47.6177303,-122.3318906,CAoSLEFGMVFpcE9HUWZuWUIyVUhLeDEyX3Z1TzNwQWN5VHFyMmZqeVByWmRVWXV6,2013-08,2.94295857,image_8471,43
image_8472,47.618354,-122.3449619,1DbXGXYZpFq0S6TEQXTOeQ,2021-07,1.38684181,image_8472,38
image_8473,47.6171291,-122.3188489,IzD5yKXOiBqls9gX8Y0RPw,2017-09,3.12812875,image_8473,98
image_8474,47.618478,-122.3453931,47R-3ocBQdpUyygsos-fFA,2019-05,0.31667872,image_8474,39
image_8475,47.6184349,-122.3335604,EGHBCX9XojKQM7gEkbOhDw,2022-11,1.60427325,image_8475,41
image_8476,47.6219895,-122.3210725,Fwd5xW3SJ-JoyuKMeRzuPA,2021-07,-0.58183181,image_8476,106
image_8477,47.6049253,-122.3226545,N44SVzO1q1kU03vb-XvPQQ,2021-12,0.65320336,image_8477,108
image_8478,47.6143101,-122.3510622,SOUiQOXpME_1PoWFc1ZaBg,2021-12,0.82199458,image_8478,12
image_8479,47.6217098,-122.3437802,VZSahZWbRk48Z6RY1-BCQQ,2021-07,2.61705298,image_8479,28
image_8480,47.6134085,-122.3288501,mIJeQlodqTYc7C806vxfag,2022-11,2.44366862,image_8480,74
image_8481,47.6054154,-122.3395538,lJlwkTRqH90nU5Zwu9KN3w,2022-09,-0.20337682,image_8481,-32768
image_8482,47.59993,-122.3197408,ISYozAObXyVSFzXihApq1w,2022-08,2.97009921,image_8482,48
image_8483,47.6169366,-122.3328944,7I8AU-HHtYkaaNakaVAcDg,2021-12,1.47547916,image_8483,41
image_8484,47.6130509,-122.3195509,c97YXTgVIf-tAjEq0M2UYg,2021-07,1.7845416,image_8484,94
image_8485,47.6040558,-122.331689,js4p3A7zUgizpNlYAnf1kg,2021-12,-0.44523246,image_8485,32
image_8486,47.6148053,-122.3361875,aqTqS2XTPGny9UpCcypqAw,2021-12,3.43231916,image_8486,51
image_8487,47.6170807,-122.3327795,TxtvhDuq44elTOP_VnqTEw,2022-11,1.7766986,image_8487,41
image_8488,47.6026935,-122.3360837,2WpQpoCs9SNKUtM3Lq5xcA,2023-02,1.30131149,image_8488,8
image_8489,47.6031456,-122.3202117,1kRob-MFZzFJZmwsWzt0Ig,2014-05,2.61028955,image_8489,88
image_8490,47.6189886,-122.3526384,tXThbdW0Gbu_it7haevPwQ,2021-12,1.89925973,image_8490,30
image_8491,47.6110924,-122.344818,wDQWQGCQSKlOLvfTBT05uA,2021-12,0.60296356,image_8491,35
image_8492,47.6072853,-122.3402871,CAoSLEFGMVFpcE0zVTVXdnJLR2VTNXRYZWliVVNBMFRXR2V2aUVrTDVUUjFZc3ho,2019-06,1.82703177,image_8492,10
image_8493,47.61653,-122.331998,-ctE0tLH6-Zn13kLOil5dQ,2022-11,2.28740952,image_8493,47
image_8494,47.6085505,-122.3404817,CAoSLEFGMVFpcE5oRnd4TVBnd1MxYzhxdno4cEhBWjFpTTkxdW1mZUF0c2tIZEJY,2017-08,2.38917099,image_8494,29
image_8495,47.6099738,-122.325785,7dhXEHIcu1L-AtGzcPkfIQ,2021-11,1.65697609,image_8495,103
image_8496,47.5990998,-122.3223424,ttc8ntc9KCXnacJWhzTVIQ,2021-12,1.18955375,image_8496,34
image_8497,47.6051457,-122.3260302,k0zTDTvsyEZcWTl9vntdiA,2021-07,1.54045847,image_8497,83
image_8498,47.6156531,-122.3286371,_Sn5p2M61yIfVT65k-k1uQ,2023-05,1.82823299,image_8498,64
image_8499,47.6192726,-122.3555745,vhny1kD90ezAfYLLnPfkdQ,2019-05,2.43680288,image_8499,25
image_8500,47.6097661,-122.3348602,Cl2MPJz8fBW2DHtN5M6NXg,2021-07,1.36874604,image_8500,60
image_8501,47.6008229,-122.3348151,OMQ_4A8e4iKRDm7H_46iYQ,2021-12,0.51155966,image_8501,14
image_8502,47.6075303,-122.3180681,Qe3BfyD8ZmStDcCxMKyiHg,2022-08,2.14029835,image_8502,94
image_8503,47.61848,-122.3440643,hXj8iIKuLqRAVBDZljXcBw,2021-12,2.62099307,image_8503,37
image_8504,47.6027268,-122.3318373,JKQHp_Y6IqoaNagxO0EthQ,2021-07,2.09366069,image_8504,32
image_8505,47.6184175,-122.3254125,CAoSLEFGMVFpcFBfek1idy11SFlxS2pHSXdWNlNKUHBUVFl6aW1oR0NFcHl0OUdq,2017-01,2.01923372,image_8505,80
image_8506,47.612432,-122.3312179,ZJ4UkZb4L20RVne3tAtGeA,2021-04,2.48554346,image_8506,75
image_8507,47.6073082,-122.3277773,tJSW6r54aRK3RNZRxQeT-g,2021-12,1.14000433,image_8507,71
image_8508,47.5999901,-122.3329829,CAoSLEFGMVFpcE41RW81TWRvVzlOa0VzTVJaNWc2M3ptQWJScGJzTkpLNXhGNmdF,2019-10,2.56429368,image_8508,17
image_8509,47.6140008,-122.3262433,yF_445r0hUW-mmQxyeL38w,2021-07,2.62542744,image_8509,84
image_8510,47.6145855,-122.3506927,CAoSLEFGMVFpcE5jOXVkRkg4bG8wc00wZnJ0bDNPbjVXWFVYWkJyeFI0aGU1TjlY,2017-02,1.26923028,image_8510,18
image_8511,47.606827,-122.3182685,tVQR-jUPP-cWtJrv-kgCNQ,2022-08,3.39696006,image_8511,98
image_8512,47.624223,-122.3220903,bg168z8T3IuxxKRwxBs9lw,2021-07,1.92893114,image_8512,105
image_8513,47.6220291,-122.356732,zf82wPWYad-3_vF8j98cxw,2021-07,1.79137177,image_8513,34
image_8514,47.6160122,-122.3432707,7WO9v6DQxpEybSNL_zx9Rg,2021-12,1.51417505,image_8514,38
image_8515,47.6008062,-122.326502,lauI5UdJMzxGJ5mjp1_-lw,2021-07,2.24932689,image_8515,33
image_8516,47.6023326,-122.3279597,mo2AR5B-gYbr55eHSgGHzA,2021-07,2.56611155,image_8516,36
image_8517,47.60481,-122.3361663,PXxbgxhlFdJKvZjHL-HJow,2021-12,0.68992707,image_8517,20
image_8518,47.6166754,-122.3443893,1fqeQLdqOphpvLWbaAJijA,2021-12,2.66080529,image_8518,43
image_8519,47.6204951,-122.3265834,pUAJ8mewrvvRsNq_dP1q9g,2021-07,1.43473753,image_8519,77
image_8520,47.6139853,-122.3195711,RW7YQA83YwLZY3lCBjG89g,2021-07,-1.29045092,image_8520,92
image_8521,47.6130634,-122.3329136,CAoSLEFGMVFpcFBEYUo5RzV2RDh1aVpsSWtBb1NBdGVxbGxMczRDLUp2MF9NcDlP,2020-04,1.18272689,image_8521,61
image_8522,47.6158196,-122.3508139,_qm1cWzxF4snC5_P5jc4hw,2021-12,2.1255541,image_8522,26
image_8523,47.6019005,-122.3285981,s6G-m8-SBGIVGtzTo3Auqw,2021-12,1.40898154,image_8523,26
image_8524,47.5999751,-122.3348369,LuZgb9TJ4hvKA5kUvknLgQ,2019-06,0.37961231,image_8524,13
image_8525,47.614255,-122.3206675,gMh8PQpf4E6_lXqXpU15fA,2022-11,-0.0659603,image_8525,91
image_8526,47.611921,-122.3500236,YC50dWfev_s55CXv-xUTlQ,2021-07,2.47920626,image_8526,1
image_8527,47.620845,-122.3345151,nEAFyACdsHfZa9IBWsFS5w,2021-08,1.61178477,image_8527,37
image_8528,47.6185654,-122.3440421,hXj8iIKuLqRAVBDZljXcBw,2021-12,1.43941824,image_8528,37
image_8529,47.6067575,-122.3261939,MAXxAfDc82RlOxZF395_PA,2021-11,2.33917314,image_8529,87
image_8530,47.6144131,-122.336178,eENiyKlcp9FntfELmLE5Jw,2021-12,2.20494433,image_8530,51
image_8531,47.6189336,-122.3489271,iAB6s3uGyUUcwtMmfMZ6Fg,2021-12,2.4935201,image_8531,44
image_8532,47.6168692,-122.3474635,VB87NULZ5X4Wl1hbt0riMQ,2021-12,1.40889171,image_8532,45
image_8533,47.6219967,-122.3178026,CwnwjeqDXnnn_plDcerSsQ,2019-05,1.04939534,image_8533,106
image_8534,47.6224463,-122.355439,N0S562Y7M6BJ4banGHSHbA,2021-06,1.2288085,image_8534,36
image_8535,47.6027032,-122.3360929,2WpQpoCs9SNKUtM3Lq5xcA,2023-02,0.81189689,image_8535,8
image_8536,47.6127765,-122.3471757,dLE1EL34Mzm6KOgy888qeQ,2021-07,3.44357379,image_8536,28
image_8537,47.6209867,-122.3524116,cxnbRjWHJdkDPWRslhNzgg,2022-09,2.81796294,image_8537,47
image_8538,47.6171176,-122.3528687,e1q1sHpSLa27lecedQNmyw,2021-12,1.54026795,image_8538,29
image_8539,47.5999669,-122.3355262,mZx2w6AZsVM52VZl7PDd_g,2021-12,-0.03802525,image_8539,4
image_8540,47.6211166,-122.3207466,u8Zs0ENU1mGuqNCsLXM4aA,2022-10,2.44308839,image_8540,104
image_8541,47.618194,-122.3464781,0Mt_yUA0-bSWzg27UbeT_g,2021-07,2.28811931,image_8541,44
image_8542,47.6127254,-122.3516766,31LQJE5IHDkKiYZS1B4anQ,2021-12,3.04965046,image_8542,3
image_8543,47.6007559,-122.3211959,emL2nomgPtlCV-KQDP4LFA,2019-05,2.04677282,image_8543,55
image_8544,47.6159541,-122.3486365,CAoSLEFGMVFpcFBHZnlpZUZYS2M2Z05sNHpmS09zRnBLcEphMEkyaWxFeGJDUS1r,2017-09,1.37047133,image_8544,46
image_8545,47.6154701,-122.3542236,RbBHdvcAkgl0E3n51DlC5A,2021-12,1.92344374,image_8545,3
image_8546,47.6139738,-122.3207817,dJDE4nYDZ6z4i_u2uoS-Tw,2022-11,1.51485462,image_8546,94
image_8547,47.616838,-122.3421929,f6meHyy59Jn1cLWscO3Wbg,2021-07,2.02757065,image_8547,37
image_8548,47.5991812,-122.324408,r8Bh3kWTCiI-7hS5XYYZug,2021-07,0.60393354,image_8548,31
image_8549,47.601465,-122.3221715,CAoSK0FGMVFpcE90cWhCSHFwV0tBVFF4XzNqM2EwR1hMdzR6eV9KR1Rud25sUVE.,2018-12,3.29572552,image_8549,65
image_8550,47.6094064,-122.3328699,xtYw8z2RtuFyodo7IUiRug,2022-12,1.27018663,image_8550,80
image_8551,47.6232149,-122.3386213,FhDcndtgvVWyDsNTOjH0jA,2021-12,1.65853855,image_8551,17
image_8552,47.6023124,-122.3325194,xhwk-ljLCAVfwv_m0Os5QA,2019-05,2.31362613,image_8552,20
image_8553,47.6139548,-122.3374182,HhwUd14WaosZnr5n3ojtTw,2022-12,1.24622153,image_8553,74
image_8554,47.6176899,-122.3266859,P372sIq-jGQVVxPJS-TnFA,2023-05,1.10399337,image_8554,66
image_8555,47.602725,-122.3243499,vgcXqsWVdfMXHVYKQ3bbcg,2019-05,3.35399303,image_8555,75
image_8556,47.596929,-122.3195152,3IZtMmzATk0i1ROLJq9vMQ,2019-06,2.58598629,image_8556,35
image_8557,47.6200517,-122.3494422,CAoSLEFGMVFpcE5fMFFTQXlydzV1Xzh3aS1XR0VTR0hFVXZVN0lGb2NHT3NPamhl,2017-02,2.1874279,image_8557,49
image_8558,47.6171729,-122.3380704,gttn-XBpQJggNGFAYtuWeA,,2.02143696,image_8558,26
image_8559,47.6183767,-122.3301034,tKZpG8EtnI_dv4RtiBNm7Q,2022-08,1.46999027,image_8559,44
image_8560,47.6203037,-122.330375,SVjpZfF498cTr-3R-cjrvQ,2021-11,3.09318309,image_8560,40
image_8561,47.6134776,-122.3195649,CAoSLEFGMVFpcE5XZVhmQzQ0TXBHRVpWMXVTTU1iSUl4UE9qMkRMeU1QWC1VMS1K,2012-10,-0.53378082,image_8561,92
image_8562,47.5984445,-122.3236567,CAoSLEFGMVFpcE9WU3N0VWZrNW9sc1dWdWozQm04RllCeGZVWElIamlzTF9adFZG,2016-08,3.30725639,image_8562,32
image_8563,47.6078011,-122.3392638,WLgiY67HcjzL3mpJA8QyOg,2021-07,1.43318801,image_8563,26
image_8564,47.6022807,-122.327745,L71yZZjNAHOJ6IiJ_sH88g,2021-07,1.59858751,image_8564,36
image_8565,47.6091586,-122.3390453,UeoFZioALnYn9VfV_g9X0w,2021-12,1.58699454,image_8565,43
image_8566,47.6202499,-122.3469631,6JtHfNj47QeF8moulLVmrA,2021-12,1.26053464,image_8566,36
image_8567,47.6157237,-122.3551955,CAoSLEFGMVFpcE1NLVd2QjEyTFZsRDZMY0lvWTdVTTVpWjFhd3d5UWFhQTYyQmhk,2016-09,3.36129178,image_8567,4
image_8568,47.6033351,-122.3227886,idi7ShBswoJcnPEDSfNWnQ,2023-02,1.38570502,image_8568,105
image_8569,47.6186917,-122.3540534,nA5BsfLKiXodm9lOv1kd1Q,2021-12,2.08522565,image_8569,26
image_8570,47.6158842,-122.3280403,cB0KTq-qVY7nsdX8koe9iw,2014-05,1.48026177,image_8570,67
image_8571,47.6220203,-122.3198487,5DjcEu0bnwXgTEj6vUn6mg,2021-07,1.32572368,image_8571,107
image_8572,47.6079877,-122.3209144,HWmvlZIJZPm6L70OmjOhvg,2022-11,2.0776698,image_8572,114
image_8573,47.5978116,-122.3304414,zWHNR2HlBKomU7aC2lTMWQ,2022-09,1.97627527,image_8573,3
image_8574,47.6176073,-122.3180993,CkJbXR0dr4WaBU_vWG6zPg,2021-07,1.25059415,image_8574,98
image_8575,47.6233066,-122.3386163,FhDcndtgvVWyDsNTOjH0jA,2021-12,0.61032178,image_8575,17
image_8576,47.6128706,-122.3494436,IDILuQpBCXwRtlo6RpimLw,2019-05,1.41256048,image_8576,14
image_8577,47.6118081,-122.3194799,1QLxKUpX7HtyrI4IxCeJ9g,2021-12,2.05329732,image_8577,96
image_8578,47.6133573,-122.3395186,CAoSLEFGMVFpcE5NODRCY3FYYWZNbVdnYnllenJ6aTVOU19uS3dkRjJKeGFzUlNM,2023-11,2.59497129,image_8578,48
image_8579,47.6231382,-122.3396348,W7yvtCMaJhXZCUIKriz03g,2021-12,1.11602535,image_8579,18
image_8580,47.5974596,-122.3252017,KD4yc84MhQWPkYYiQqmHmA,2021-07,2.3508865,image_8580,16
image_8581,47.6241136,-122.333124,42gz4utr5InVWov_Swz59A,2021-07,2.47604468,image_8581,26
image_8582,47.603086,-122.333229,vamYYPFJx5NHlrX0FNN59g,2021-12,2.28554473,image_8582,30
image_8583,47.6140905,-122.320782,0VNkUTeUvxsmGfCauHViSQ,2022-10,1.59692913,image_8583,94
image_8584,47.6080096,-122.3286154,crekI0RR2rlrhA1vq4DcSg,2021-07,2.23631134,image_8584,79
image_8585,47.6242183,-122.3187587,R5lMQigJqzOGedoCWGlb6Q,2021-07,2.32302386,image_8585,107
image_8586,47.6039335,-122.3383897,jEjvTbQgGufZBdqUc-8L0w,2023-02,-0.78343607,image_8586,0
image_8587,47.6212178,-122.3503825,CAoSLEFGMVFpcE1SZnpOUkNsU2tVUDc0U0xnQXMzMEx5OHphRml0S0RfT1cxTzQz,2022-01,2.17899447,image_8587,44
image_8588,47.6055408,-122.3245559,-s3NL5jUFRvVygifPtUPlA,2023-05,2.96773472,image_8588,100
image_8589,47.6145856,-122.3297652,ZTCt8fgdGbW9QFCDE7ZPLw,2021-09,1.34482084,image_8589,62
image_8590,47.6181264,-122.3461896,hSgepYMy_MrH6RkQBTZGSw,2021-07,2.84153761,image_8590,44
image_8591,47.6187029,-122.3540576,nA5BsfLKiXodm9lOv1kd1Q,2021-12,1.63452317,image_8591,26
image_8592,47.6199426,-122.3494225,Iw1XyEuXelDLo8r0ni05SA,2022-09,3.0611189,image_8592,44
image_8593,47.6102135,-122.3434298,CAoSLEFGMVFpcE5YSVNKQl9hSVc3Q2k4Ty1vTzdPcHB4NmNwZjBXa1NMMzlJZGh2,2016-09,2.84959038,image_8593,26
image_8594,47.6197187,-122.3580589,HRvBwqj7Hs5A3-PMrDSSbg,2021-06,0.84803539,image_8594,11
image_8595,47.6128064,-122.3374639,ykrf8MEsV2thm0jzc78nVg,2022-08,0.01381542,image_8595,62
image_8596,47.6138383,-122.3482847,-HIDnJ29itNOIkT41UijIw,2021-07,1.18646791,image_8596,27
image_8597,47.6015617,-122.3386597,CAoSLEFGMVFpcFA0QXFRMHgxT21idFpoLWJlZzNrejhFclplT05uSDQ1QV9LX3lw,2022-09,2.53463577,image_8597,-32768
image_8598,47.6035221,-122.3187597,R_JBSiya55DhT8IPPY_uZA,2019-05,1.90817582,image_8598,88
image_8599,47.6153662,-122.3180582,E5yvSCTBmG5ycsoZu2g9hA,2022-10,1.71499342,image_8599,98
image_8600,47.6203707,-122.3498491,CAoSLEFGMVFpcE44MFZVOGowVjNLM1YtNENVbV9pTkNtb25CWWNzb09WYkhvYkZp,2019-09,3.69389344,image_8600,49
image_8601,47.6159837,-122.3280036,Pr51fKJ4Lnj0R88KLnGCMQ,2022-11,3.05796927,image_8601,67
image_8602,47.6119342,-122.3499248,YC50dWfev_s55CXv-xUTlQ,2021-07,1.3917732,image_8602,5
image_8603,47.5991087,-122.3298362,O7qcoAeTWEhVmGBZK4S3yQ,2021-12,2.7758391,image_8603,11
image_8604,47.6219226,-122.3179278,3oEmvROa5nIbTeDYoE5djA,2019-05,2.00135247,image_8604,106
image_8605,47.6221111,-122.3359272,AD4rMCpBmXh47jRfswS2Bg,2022-08,1.50550756,image_8605,21
image_8606,47.6146708,-122.3249267,L9xq6s6SJEehp3sYdJ6s8Q,2021-12,-0.17778696,image_8606,85
image_8607,47.6213495,-122.3221479,4UL7rrUk909Cim52Hck3ag,2021-07,1.65669072,image_8607,103
image_8608,47.5965941,-122.3251887,JnVbe93k0i4QR7A_m6S8gA,2021-07,1.49856825,image_8608,14
image_8609,47.6032586,-122.3326187,5lfI1G39wme0BjdhiZqPmw,2021-12,-0.2065885,image_8609,30
image_8610,47.6209833,-122.3527323,vq2bpTwG1p2odseBxIY6yg,2022-09,2.75369421,image_8610,40
image_8611,47.620977,-122.3448874,kLxGu2ot0BPtQ7Pt_IyRJg,2021-07,0.77853127,image_8611,34
image_8612,47.620974,-122.3451757,NdmURyBkb45tqgo8xc9mdw,2021-07,2.77389162,image_8612,34
image_8613,47.597613,-122.3251708,6gTzk-smuWmTKEUClAbnnQ,2021-07,1.20706501,image_8613,18
image_8614,47.6085828,-122.3320033,DYgHG0w7aFBbQodR2xCcLA,2022-12,2.70163243,image_8614,73
image_8615,47.6015991,-122.3179073,CdauSZG-NWzjGqL8XSww0w,2023-05,1.00058204,image_8615,69
image_8616,47.6083422,-122.3412904,GgdfliqtmOjcPbpOuL9UNg,2022-09,0.80927218,image_8616,20
image_8617,47.6007939,-122.3277787,KIV0y2kEO-tCONYWP8H8-g,2019-05,0.5197397,image_8617,20
image_8618,47.6153673,-122.320681,v2cc9o6G7E57OGCFdLkS2w,2022-10,1.57851961,image_8618,95
image_8619,47.6063295,-122.3301968,ySh08DQr4tWDmx4QtEs82Q,2021-07,1.82062545,image_8619,64
image_8620,47.6016486,-122.3340581,CAoSLEFGMVFpcE1jREFiWURyVzJKbG5ERHJKdzZ3c1JyQkVTNHNxRWRqenZ4QXpv,2019-10,0.71089051,image_8620,21
image_8621,47.611596,-122.3270686,mrZOsozmkiEhx131qt8YTg,2021-11,1.10311647,image_8621,95
image_8622,47.6218183,-122.3467278,_Bly8gQJdHOvYRoMFXdVCQ,2019-05,2.60163133,image_8622,38
image_8623,47.623542,-122.3481493,UCVXpzepulRsGz5Gmor0-Q,2021-07,2.27455835,image_8623,31
image_8624,47.6198125,-122.3398815,IDoZ5vkm3SMX5AfbCjlOgQ,2022-08,2.2979078,image_8624,25
image_8625,47.619683,-122.3555448,TTa0WUC4NPxYC92BRMW_1Q,2021-08,1.40119522,image_8625,25
image_8626,47.6008113,-122.3301677,wk_S9a1bzUIy3WlhKbFVtw,2021-07,0.32345642,image_8626,10
image_8627,47.6162869,-122.3536121,CAoSLEFGMVFpcFB5MW11MFloelBpY1NqZUV5ajNvNDV6RDlDelpDcktYaElEWFAy,2016-09,2.72179656,image_8627,10
