ImageID,Latitude,Longitude,OpenAI Score,Walkability Rating
image_5546,47.619715,-122.339663,6,Moderately walkable
image_5547,47.6028905,-122.336099,5,Moderately walkable
image_5548,47.6202135,-122.3554542,2,Not at all walkable
image_5549,47.5991657,-122.3329855,8,Very walkable
image_5550,47.6231311,-122.3338307,8,Very walkable
image_5551,47.6172444,-122.3394297,2,Not at all walkable
image_5553,47.6186777,-122.3587409,3,Slightly walkable
image_5554,47.6196937,-122.3239275,4,Moderately walkable
image_5555,47.6134242,-122.3221182,2,Not at all walkable
image_5557,47.6161626,-122.3470432,8,Very walkable
image_5558,47.6158354,-122.3488046,8,Very walkable
image_5559,47.6128031,-122.3312545,1,Not at all walkable
image_5560,47.6098408,-122.3242083,8,Very walkable
image_5561,47.6043238,-122.332837,6,Moderately walkable
image_5562,47.6174939,-122.3233673,5,Moderately walkable
image_5563,47.6114103,-122.330216,2,Not at all walkable
image_5564,47.6163339,-122.3284334,2,Not at all walkable
image_5565,47.6200074,-122.319447,8,Very walkable
image_5566,47.6072669,-122.3402338,3,Slightly walkable
image_5568,47.6170511,-122.3348682,2,Not at all walkable
image_5569,47.6170622,-122.3327327,7,Very walkable
image_5570,47.6139801,-122.3363976,2,Not at all walkable
image_5571,47.6208664,-122.3508529,8,Very walkable
image_5572,47.6066807,-122.3332885,8,Very walkable
image_5573,47.6052728,-122.3182374,5,Moderately walkable
image_5574,47.6104643,-122.3294512,2,Not at all walkable
image_5577,47.618488,-122.3475258,7,Very walkable
image_5578,47.6170677,-122.3271826,7,Very walkable
image_5579,47.613345,-122.3467086,8,Very walkable
image_5580,47.6095021,-122.3319248,4,Moderately walkable
image_5581,47.6168296,-122.3495858,7,Very walkable
image_5582,47.6141989,-122.3182024,8,Very walkable
image_5583,47.6186377,-122.3383768,8,Very walkable
image_5585,47.6116052,-122.3300204,5,Moderately walkable
image_5586,47.6085667,-122.3320406,6,Moderately walkable
image_5587,47.6173386,-122.3565775,6,Moderately walkable
image_5589,47.6073267,-122.3240107,1,Not at all walkable
image_5590,47.6227138,-122.3518862,8,Very walkable
image_5591,47.6173712,-122.3393077,9,Extremely walkable
image_5592,47.6231522,-122.3476539,8,Very walkable
image_5593,47.6110533,-122.3283247,7,Very walkable
image_5594,47.6195119,-122.3423827,5,Moderately walkable
image_5595,47.6094466,-122.3204289,4,Slightly walkable
image_5596,47.6052949,-122.3208686,8,Very walkable
image_5597,47.6049887,-122.3343246,3,Slightly walkable
image_5598,47.6173257,-122.3412677,5,Moderately walkable
image_5599,47.6158225,-122.3504366,5,Moderately walkable
image_5600,47.6043235,-122.3182273,5,Moderately walkable
image_5602,47.6183719,-122.3438632,2,Not at all walkable
image_5603,47.6110311,-122.3283605,9,Extremely walkable
image_5604,47.6208523,-122.3547837,6,Moderately walkable
image_5605,47.5990869,-122.3264446,7,Very walkable
image_14820,47.6061997,-122.3245655,2,Not at all walkable
image_14821,47.6008046,-122.3309637,7,Very walkable
image_14822,47.6176683,-122.322086,6,Moderately walkable
image_14824,47.6025867,-122.3367497,9,Extremely walkable
image_14826,47.601808,-122.334229,8,Very walkable
image_14827,47.6089167,-122.3211644,2,Not at all walkable
image_14829,47.611953,-122.3460598,4,Moderately walkable
image_14830,47.6178578,-122.3360618,4,Moderately walkable
image_14831,47.5991955,-122.3263677,6,Moderately walkable
image_14832,47.6135208,-122.3373391,7,Very walkable
image_14833,47.5993058,-122.3264614,7,Very walkable
image_14835,47.6219582,-122.3384609,8,Very walkable
image_14837,47.6163517,-122.3181779,8,Very walkable
image_14838,47.6198541,-122.3574123,2,Not at all walkable
image_14839,47.6091137,-122.3450425,1,Not at all walkable
image_14843,47.6152211,-122.3419929,5,Moderately walkable
image_14844,47.6117869,-122.3468144,1,Not at all walkable
image_14845,47.621941,-122.3240892,5,Moderately walkable
image_14846,47.6220264,-122.3566911,5,Moderately walkable
image_14847,47.6147948,-122.3279091,4,Slightly walkable
image_14848,47.5974645,-122.3275311,8,Very walkable
image_14851,47.6125575,-122.3374955,8,Very walkable
image_14852,47.6163305,-122.3358001,7,Very walkable
image_14853,47.6058937,-122.3236725,8,Very walkable
image_14854,47.6184966,-122.3266486,5,Moderately walkable
image_14856,47.6222587,-122.3475818,8,Very walkable
image_14857,47.6044389,-122.3182324,8,Very walkable
image_14858,47.6162818,-122.340619,5,Moderately walkable
image_14859,47.6009694,-122.3361637,6,Moderately walkable
image_14862,47.6123221,-122.3248949,4,Moderately walkable
image_14865,47.6174238,-122.3587401,3,Slightly walkable
image_14866,47.6050682,-122.3304226,8,Very walkable
image_14867,47.6108747,-122.3475033,7,Very walkable
image_14868,47.6221625,-122.343946,8,Very walkable
image_14869,47.5992689,-122.3328062,9,Extremely walkable
image_14870,47.6219613,-122.3443887,6,Moderately walkable
image_14871,47.6198029,-122.3239117,8,Very walkable
image_14872,47.6128934,-122.3269463,5,Moderately walkable
image_14873,47.6198028,-122.3409802,8,Very walkable
image_14875,47.6237797,-122.3586703,5,Moderately walkable
image_14876,47.5985098,-122.3257544,5,Moderately walkable
image_14877,47.616334,-122.3497894,9,Extremely walkable
image_14878,47.6167592,-122.3554209,6,Moderately walkable
image_14879,47.6217524,-122.3206435,2,Not at all walkable
image_14880,47.6184854,-122.3457823,5,Moderately walkable
image_14881,47.6232982,-122.3384636,7,Very walkable
image_14882,47.6088952,-122.3402713,9,Extremely walkable
image_14883,47.6101456,-122.3366736,8,Very walkable
image_14884,47.5967405,-122.3262687,5,Moderately walkable
image_14885,47.6196669,-122.3323469,4,Slightly walkable
image_14886,47.6154963,-122.3321987,2,Not at all walkable
image_14887,47.6191779,-122.326613,2,Not at all walkable
image_14890,47.619348,-122.3476247,2,Slightly walkable
image_14891,47.6033225,-122.3317086,3,Slightly walkable
image_14893,47.6137714,-122.3181404,9,Extremely walkable
image_14894,47.6146661,-122.3427477,8,Very walkable
image_14895,47.6106053,-122.3306977,1,Not at all walkable
image_14896,47.6214169,-122.3438847,8,Very walkable
image_14897,47.6080818,-122.3418075,3,Slightly walkable
image_14898,47.6223497,-122.3531154,9,Extremely walkable
image_14900,47.5990138,-122.3341309,7,Very walkable
image_14901,47.6170613,-122.3508163,7,Very walkable
image_14902,47.6186981,-122.3519096,7,Very walkable
image_14903,47.5991803,-122.3291625,5,Moderately walkable
image_14904,47.6104097,-122.3187977,2,Not at all walkable
image_14905,47.6164763,-122.3222177,8,Very walkable
image_14907,47.6081967,-122.3300527,6,Moderately walkable
image_14908,47.6182698,-122.3530817,4,Moderately walkable
image_14909,47.6165857,-122.3422138,5,Moderately walkable
image_14910,47.6129669,-122.320772,7,Very walkable
image_14911,47.6185377,-122.3252134,5,Moderately walkable
image_14912,47.6121101,-122.3194925,5,Moderately walkable
image_14914,47.6167636,-122.3204868,8,Very walkable
image_14915,47.6042868,-122.3182374,5,Moderately walkable
image_14917,47.6176238,-122.3539264,7,Very walkable
image_14918,47.5974133,-122.327771,5,Moderately walkable
image_14920,47.6183004,-122.3589182,2,Not at all walkable
image_14921,47.6100403,-122.3256333,7,Very walkable
image_14922,47.6210145,-122.3207344,8,Very walkable
image_14923,47.6043878,-122.3205866,5,Moderately walkable
image_14925,47.617969,-122.3461449,5,Moderately walkable
image_14926,47.6103753,-122.3204669,5,Moderately walkable
image_14927,47.6211602,-122.3188806,5,Moderately walkable
image_14928,47.6150568,-122.3374463,8,Very walkable
image_14929,47.5985073,-122.3291986,5,Moderately walkable
image_14932,47.6177745,-122.3386898,8,Very walkable
image_14933,47.6167137,-122.3201734,2,Not at all walkable
image_14934,47.5991041,-122.3328925,8,Very walkable
image_14935,47.5993031,-122.3275608,6,Moderately walkable
image_14936,47.6156834,-122.3506311,7,Very walkable
image_14937,47.6173917,-122.3566811,4,Slightly walkable
image_14938,47.6230397,-122.3305548,5,Moderately walkable
image_14939,47.6209331,-122.3555131,3,Slightly walkable
image_14940,47.6230379,-122.3210706,8,Very walkable
image_14941,47.6208556,-122.3529557,7,Very walkable
image_14942,47.6107341,-122.3311844,9,Extremely walkable
image_14943,47.609141,-122.3209666,5,Moderately walkable
image_14944,47.6222067,-122.3469022,2,Not at all walkable
image_14946,47.5966311,-122.3284938,7,Very walkable
image_14947,47.6149435,-122.3549823,7,Very walkable
image_14948,47.6230392,-122.3450282,7,Very walkable
image_14949,47.618677,-122.320789,8,Very walkable
image_14950,47.6066988,-122.335914,5,Moderately walkable
image_14953,47.6121217,-122.3290741,2,Not at all walkable
image_14955,47.6157132,-122.3364627,7,Very walkable
image_14956,47.6099055,-122.3239959,7,Very walkable
image_14958,47.6108455,-122.3405411,8,Very walkable
image_14959,47.6001243,-122.3354602,6,Moderately walkable
image_14960,47.6199926,-122.3222823,5,Moderately walkable
image_14961,47.6216399,-122.3516973,7,Very walkable
image_14962,47.6079531,-122.322115,5,Moderately walkable
image_14964,47.6242129,-122.3177924,4,Slightly walkable
image_14965,47.6175644,-122.346681,5,Moderately walkable
image_14966,47.5975755,-122.3352422,2,Not at all walkable
image_14967,47.5984279,-122.3223422,2,Not at all walkable
image_14968,47.6214657,-122.3222265,4,Slightly walkable
image_14970,47.5966508,-122.335705,4,Moderately walkable
image_14971,47.6184749,-122.3438623,4,Moderately walkable
image_14972,47.6100251,-122.3307703,2,Not at all walkable
image_14973,47.6103532,-122.3293782,1,Not at all walkable
image_14974,47.6120655,-122.3403144,5,Moderately walkable
image_14975,47.6129753,-122.3508657,3,Slightly walkable
image_14977,47.6035015,-122.3322477,8,Very walkable
image_14978,47.6056078,-122.3387517,6,Moderately walkable
image_14979,47.6211199,-122.3326628,5,Moderately walkable
image_14980,47.6048042,-122.3239386,8,Very walkable
image_14982,47.5992916,-122.319515,2,Not at all walkable
image_14983,47.6170006,-122.3348067,5,Moderately walkable
image_14984,47.6082556,-122.3303254,5,Moderately walkable
image_14985,47.6133312,-122.3503823,5,Moderately walkable
image_14986,47.6159934,-122.3431315,7,Very walkable
image_14987,47.6141461,-122.3195836,8,Very walkable
image_14988,47.6141227,-122.3221286,6,Moderately walkable
image_14989,47.6189522,-122.3301329,2,Not at all walkable
image_14990,47.5991504,-122.3336298,5,Moderately walkable
image_14991,47.6103819,-122.3397174,10,Extremely walkable
image_14992,47.6114987,-122.3488194,10,Extremely walkable
image_14993,47.6211727,-122.3540264,1,Not at all walkable
image_14994,47.6186744,-122.3569213,6,Moderately walkable
image_14995,47.6152423,-122.323419,8,Very walkable
image_14996,47.6034429,-122.3229743,5,Moderately walkable
image_14997,47.6168071,-122.3524886,6,Moderately walkable
image_14999,47.6195853,-122.327294,2,Not at all walkable
image_15000,47.6126066,-122.3513448,2,Not at all walkable
image_15001,47.6209333,-122.3555686,2,Not at all walkable
image_15002,47.6230541,-122.330438,8,Very walkable
image_15003,47.6136434,-122.3282984,7,Very walkable
image_15004,47.6195976,-122.3311481,7,Very walkable
image_15006,47.6175504,-122.3319407,7,Very walkable
image_15007,47.6126773,-122.337468,7,Very walkable
image_15008,47.6018743,-122.3225795,1,Not at all walkable
image_15010,47.6166507,-122.337963,8,Very walkable
image_15011,47.5971667,-122.3231128,3,Slightly walkable
image_15012,47.6182124,-122.3527098,3,Slightly walkable
image_15013,47.6177368,-122.338199,9,Extremely walkable
image_15014,47.6073117,-122.3231157,3,Slightly walkable
image_15016,47.6026543,-122.3220845,2,Not at all walkable
image_15018,47.6178934,-122.3187097,9,Extremely walkable
image_15019,47.6231174,-122.3189339,4,Moderately walkable
image_15021,47.618673,-122.3502245,5,Moderately walkable
image_15022,47.6039635,-122.3281535,1,Not at all walkable
image_15023,47.6104071,-122.3293568,2,Not at all walkable
image_15024,47.6174709,-122.329606,1,Not at all walkable
image_15025,47.6115064,-122.348501,10,Extremely walkable
image_15026,47.5984403,-122.3259262,7,Very walkable
image_15027,47.611788,-122.3365659,10,Extremely walkable
image_15028,47.6100001,-122.3365392,5,Moderately walkable
image_15029,47.6044316,-122.3201694,7,Very walkable
image_15031,47.6129167,-122.3209327,5,Moderately walkable
image_15033,47.6167543,-122.3305511,7,Very walkable
image_15035,47.6058967,-122.3359461,5,Moderately walkable
image_15037,47.6091294,-122.3324479,2,Not at all walkable
image_15039,47.6060917,-122.3208452,8,Very walkable
image_15040,47.6084597,-122.3407148,8,Very walkable
image_15042,47.6024679,-122.329598,8,Very walkable
image_15043,47.6153441,-122.3206657,8,Very walkable
image_15044,47.6093533,-122.3313623,1,Not at all walkable
image_15045,47.619173,-122.3462635,8,Very walkable
image_15047,47.6092086,-122.331306,7,Very walkable
image_15050,47.620206,-122.3430363,2,Not at all walkable
image_15051,47.6129709,-122.3267523,2,Not at all walkable
image_15053,47.6120213,-122.3481307,3,Slightly walkable
image_15054,47.611266,-122.334485,8,Very walkable
image_15055,47.6151519,-122.3418038,8,Very walkable
image_15057,47.6179473,-122.3314328,4,Slightly walkable
image_15059,47.6101442,-122.3432744,8,Very walkable
image_15060,47.6129866,-122.332949,7,Very walkable
image_15061,47.6200317,-122.3242892,2,Not at all walkable
image_15062,47.6182703,-122.3331531,4,Moderately walkable
image_15063,47.6164301,-122.3180798,5,Moderately walkable
image_15064,47.6131906,-122.3363599,6,Moderately walkable
image_15065,47.6135768,-122.3410389,8,Very walkable
image_15066,47.6090174,-122.328087,4,Moderately walkable
image_15067,47.6150473,-122.3453862,8,Very walkable
image_15068,47.6216105,-122.3488143,9,Extremely walkable
image_15069,47.6159081,-122.3394969,8,Very walkable
image_15070,47.6114745,-122.3209425,7,Very walkable
image_15071,47.615346,-122.3377985,8,Very walkable
image_15072,47.6049828,-122.3286353,1,Not at all walkable
image_15073,47.6009591,-122.3309033,1,Not at all walkable
image_15074,47.6106056,-122.3324189,1,Not at all walkable
image_15075,47.6196581,-122.346184,5,Moderately walkable
image_15076,47.6107269,-122.3454085,1,Not at all walkable
image_15077,47.6186547,-122.3432849,3,Slightly walkable
image_15078,47.6214108,-122.3220882,8,Very walkable
image_15079,47.6176297,-122.351582,7,Very walkable
image_15080,47.6192206,-122.3264122,5,Moderately walkable
image_15081,47.6104503,-122.3292276,8,Very walkable
image_15082,47.6001236,-122.3302104,8,Very walkable
image_15083,47.617775,-122.3339451,5,Moderately walkable
image_15084,47.6176027,-122.31835,7,Very walkable
image_15085,47.5993428,-122.3251773,4,Slightly walkable
image_15086,47.6242098,-122.3331648,2,Not at all walkable
image_15087,47.5998604,-122.3199141,1,Not at all walkable
image_15088,47.6025669,-122.3277356,3,Slightly walkable
image_15089,47.6001465,-122.330372,7,Very walkable
image_15091,47.6057641,-122.3358995,2,Not at all walkable
image_15093,47.6179226,-122.3445557,8,Very walkable
image_15094,47.6129259,-122.3218958,5,Moderately walkable
image_15095,47.601831,-122.3213063,9,Extremely walkable
image_15096,47.6207499,-122.331601,8,Very walkable
image_15097,47.6056482,-122.3316077,3,Slightly walkable
image_15099,47.6191069,-122.332572,9,Extremely walkable
image_15100,47.6184909,-122.3197741,10,Extremely walkable
image_15102,47.6197321,-122.3426125,6,Moderately walkable
image_15103,47.6035436,-122.3321234,8,Very walkable
image_15104,47.6150815,-122.3244928,6,Moderately walkable
image_15105,47.61052,-122.3436972,6,Moderately walkable
image_15106,47.6207822,-122.3278349,2,Not at all walkable
image_15108,47.6208322,-122.3430899,2,Not at all walkable
image_15109,47.6170454,-122.3269409,4,Moderately walkable
image_15110,47.6198487,-122.3182353,4,Moderately walkable
image_15111,47.6124351,-122.3250519,5,Moderately walkable
image_15112,47.5970019,-122.3224539,4,Slightly walkable
image_15113,47.623215,-122.3421769,8,Very walkable
image_15114,47.6191243,-122.33431,6,Moderately walkable
image_15115,47.6123125,-122.3187173,3,Slightly walkable
image_15116,47.6156006,-122.3181667,3,Slightly walkable
image_15117,47.6069411,-122.3283076,9,Extremely walkable
image_15119,47.6185599,-122.3196623,10,Extremely walkable
image_15120,47.6136581,-122.3284871,6,Moderately walkable
image_15121,47.6064077,-122.331799,8,Very walkable
image_15122,47.6160076,-122.3452782,4,Moderately walkable
image_15123,47.6208737,-122.3252246,5,Moderately walkable
image_15124,47.6162646,-122.345249,7,Very walkable
image_15126,47.605604,-122.3293327,1,Not at all walkable
image_15127,47.621774,-122.3219336,1,Not at all walkable
image_15128,47.611805,-122.3490936,2,Not at all walkable
image_15129,47.6026297,-122.3365354,5,Moderately walkable
image_15130,47.6217372,-122.3469543,2,Not at all walkable
image_15131,47.612936,-122.3512107,3,Slightly walkable
image_15132,47.599181,-122.32435,6,Moderately walkable
image_15133,47.6175753,-122.3224791,3,Slightly walkable
image_15134,47.6121086,-122.319837,3,Slightly walkable
image_15135,47.61499,-122.3411856,2,Not at all walkable
