osmid,y,x,street_count,highway,ref,railway,geometry
10760518866,47.5984311,-122.3239264,3,,,,POINT (-122.3239264 47.5984311)
10760518867,47.5984603,-122.3238805,3,,,,POINT (-122.3238805 47.5984603)
10760518871,47.59846,-122.3236566,3,,,,POINT (-122.3236566 47.59846)
10760518876,47.5982584,-122.3225741,3,,,,POINT (-122.3225741 47.5982584)
10760518884,47.5984274,-122.3211829,4,crossing,,,POINT (-122.3211829 47.5984274)
10760518885,47.5984256,-122.3220318,4,crossing,,,POINT (-122.3220318 47.5984256)
10760518886,47.5984334,-122.3244125,4,crossing,,,POINT (-122.3244125 47.5984334)
10760518887,47.5988503,-122.3223485,4,crossing,,,POINT (-122.3223485 47.5988503)
10760518888,47.5982779,-122.3231132,4,crossing,,,POINT (-122.3231132 47.5982779)
10760595937,47.5966213,-122.3353489,3,,,,POINT (-122.3353489 47.5966213)
10760595940,47.5965674,-122.3353362,3,,,,POINT (-122.3353362 47.5965674)
10760595942,47.5966168,-122.3355107,4,crossing,,,POINT (-122.3355107 47.5966168)
10760595949,47.596607,-122.3340314,3,,,,POINT (-122.3340314 47.596607)
10764829759,47.5966587,-122.3302723,3,,,,POINT (-122.3302723 47.5966587)
10764829766,47.5967983,-122.330501,4,crossing,,,POINT (-122.330501 47.5967983)
10764829767,47.5974133,-122.3304063,3,,,,POINT (-122.3304063 47.5974133)
10764829769,47.5973204,-122.3304064,3,,,,POINT (-122.3304064 47.5973204)
10764829770,47.5973198,-122.3305124,1,,,,POINT (-122.3305124 47.5973198)
10764829772,47.5974128,-122.3302848,3,,,,POINT (-122.3302848 47.5974128)
10764829780,47.5978116,-122.3304414,4,crossing,,,POINT (-122.3304414 47.5978116)
10764829782,47.5968151,-122.331506,4,crossing,,,POINT (-122.331506 47.5968151)
10764829783,47.5968155,-122.331671,4,crossing,,,POINT (-122.331671 47.5968155)
10764829784,47.5969672,-122.331669,4,crossing,,,POINT (-122.331669 47.5969672)
10764829785,47.5969667,-122.331505,4,crossing,,,POINT (-122.331505 47.5969667)
10764829786,47.5971241,-122.331505,4,crossing,,,POINT (-122.331505 47.5971241)
10764829787,47.597124,-122.331665,4,crossing,,,POINT (-122.331665 47.597124)
10764829788,47.5972823,-122.331662,4,crossing,,,POINT (-122.331662 47.5972823)
10764829789,47.5972821,-122.331504,4,crossing,,,POINT (-122.331504 47.5972821)
10764829790,47.5974336,-122.331663,4,crossing,,,POINT (-122.331663 47.5974336)
10764829791,47.5974331,-122.331507,4,crossing,,,POINT (-122.331507 47.5974331)
10764829797,47.5968804,-122.3333656,1,,,,POINT (-122.3333656 47.5968804)
10764859215,47.5976025,-122.3288828,3,,,,POINT (-122.3288828 47.5976025)
10765275342,47.5965954,-122.3262736,3,,,,POINT (-122.3262736 47.5965954)
10765275343,47.5967562,-122.3262691,3,,,,POINT (-122.3262691 47.5967562)
10765275349,47.5968568,-122.3262803,4,crossing,,,POINT (-122.3262803 47.5968568)
10765275350,47.5972998,-122.3262737,4,crossing,,,POINT (-122.3262737 47.5972998)
10765275351,47.5966499,-122.3275802,3,,,,POINT (-122.3275802 47.5966499)
10765275352,47.5966443,-122.3266576,3,,,,POINT (-122.3266576 47.5966443)
10765275356,47.5965513,-122.3264969,3,,,,POINT (-122.3264969 47.5965513)
10765275358,47.5966713,-122.3264966,3,,,,POINT (-122.3264966 47.5966713)
10765275359,47.5963359,-122.3269465,1,,,,POINT (-122.3269465 47.5963359)
10765275361,47.5964373,-122.326944,3,,,,POINT (-122.326944 47.5964373)
10765275362,47.5964377,-122.3270329,1,,,,POINT (-122.3270329 47.5964377)
10765275363,47.5965242,-122.3269406,4,crossing,,,POINT (-122.3269406 47.5965242)
10765275364,47.5964813,-122.3269425,4,crossing,,,POINT (-122.3269425 47.5964813)
10765275366,47.596646,-122.3269309,3,,,,POINT (-122.3269309 47.596646)
10765275369,47.596596,-122.3269352,4,crossing,,,POINT (-122.3269352 47.596596)
10765275375,47.5975911,-122.3262249,3,,,,POINT (-122.3262249 47.5975911)
10765275379,47.5974466,-122.3262304,3,,,,POINT (-122.3262304 47.5974466)
10765275380,47.5974101,-122.3262733,3,,,,POINT (-122.3262733 47.5974101)
10765275386,47.5974613,-122.32655,3,,,,POINT (-122.32655 47.5974613)
10765275392,47.5965036,-122.326497,4,crossing,,,POINT (-122.326497 47.5965036)
10765275393,47.5964543,-122.3264975,4,crossing,,,POINT (-122.3264975 47.5964543)
10765288741,47.6211204,-122.3537162,1,,,,POINT (-122.3537162 47.6211204)
10765288748,47.6209239,-122.3538489,1,,,,POINT (-122.3538489 47.6209239)
10765288749,47.6210119,-122.3538476,4,crossing,,,POINT (-122.3538476 47.6210119)
10765288750,47.6210165,-122.3546195,3,,,,POINT (-122.3546195 47.6210165)
10765288761,47.6211878,-122.3533265,3,,,,POINT (-122.3533265 47.6211878)
10765288763,47.6211251,-122.3528015,3,,,,POINT (-122.3528015 47.6211251)
10765288766,47.6212968,-122.3527828,4,,,,POINT (-122.3527828 47.6212968)
10765288767,47.6212961,-122.353007,3,,,,POINT (-122.353007 47.6212961)
10765288768,47.6211274,-122.353008,4,,,,POINT (-122.353008 47.6211274)
10765288770,47.6211877,-122.3540995,3,,,,POINT (-122.3540995 47.6211877)
10765288774,47.6210668,-122.3533254,3,,,,POINT (-122.3533254 47.6210668)
10765288776,47.621014,-122.3536554,3,,,,POINT (-122.3536554 47.621014)
10765288789,47.6224554,-122.3551,1,,4,,POINT (-122.3551 47.6224554)
10765288792,47.6226815,-122.3537634,3,,,,POINT (-122.3537634 47.6226815)
10765288794,47.6228258,-122.3534576,3,,,,POINT (-122.3534576 47.6228258)
10765288801,47.6227915,-122.3543959,3,,,,POINT (-122.3543959 47.6227915)
10765288802,47.622782,-122.3544782,1,,,,POINT (-122.3544782 47.622782)
10765288803,47.6228122,-122.3542132,3,,,,POINT (-122.3542132 47.6228122)
10765295230,47.6226819,-122.354184,3,,,,POINT (-122.354184 47.6226819)
10765295232,47.6211007,-122.3530096,3,,,,POINT (-122.3530096 47.6211007)
10765295233,47.6210132,-122.3530108,3,,,,POINT (-122.3530108 47.6210132)
10765295235,47.6214563,-122.3530366,1,,9,,POINT (-122.3530366 47.6214563)
10765295236,47.6214115,-122.3529928,1,,,,POINT (-122.3529928 47.6214115)
10765295257,47.6229596,-122.3531625,3,,,,POINT (-122.3531625 47.6229596)
10765295258,47.622677,-122.3531636,3,,,,POINT (-122.3531636 47.622677)
10765295341,47.6210137,-122.3540499,3,,,,POINT (-122.3540499 47.6210137)
10765295345,47.6210151,-122.3542494,3,,,,POINT (-122.3542494 47.6210151)
10765295512,47.6210121,-122.3555712,3,,,,POINT (-122.3555712 47.6210121)
10765295513,47.6208565,-122.3555587,3,,,,POINT (-122.3555587 47.6208565)
10767863676,47.5967545,-122.3252361,3,,,,POINT (-122.3252361 47.5967545)
10767863678,47.5966061,-122.3252078,3,,,,POINT (-122.3252078 47.5966061)
10767863680,47.5965954,-122.3249724,3,,,,POINT (-122.3249724 47.5965954)
10767863683,47.5967516,-122.3249106,3,,,,POINT (-122.3249106 47.5967516)
10767863692,47.5975907,-122.3251954,3,,,,POINT (-122.3251954 47.5975907)
10767863693,47.597613,-122.3251708,3,,,,POINT (-122.3251708 47.597613)
10767863704,47.5976903,-122.324973,4,crossing,,,POINT (-122.324973 47.5976903)
10767876505,47.597445,-122.3257195,4,crossing,,,POINT (-122.3257195 47.597445)
10767876506,47.5975909,-122.3257185,4,crossing,,,POINT (-122.3257185 47.5975909)
10767876509,47.5967553,-122.3257236,4,crossing,,,POINT (-122.3257236 47.5967553)
10767876510,47.5968426,-122.3251886,4,crossing,,,POINT (-122.3251886 47.5968426)
10767876511,47.5970174,-122.3251877,4,crossing,,,POINT (-122.3251877 47.5970174)
10767876512,47.59651,-122.3251878,4,crossing,,,POINT (-122.3251878 47.59651)
10767876513,47.5965112,-122.3249785,4,crossing,,,POINT (-122.3249785 47.5965112)
10767876514,47.5963429,-122.3249796,4,crossing,,,POINT (-122.3249796 47.5963429)
10767876516,47.5966062,-122.3244244,4,crossing,,,POINT (-122.3244244 47.5966062)
10767876517,47.5967513,-122.3244235,4,crossing,,,POINT (-122.3244235 47.5967513)
10767876522,47.596608,-122.3258447,4,crossing,,,POINT (-122.3258447 47.596608)
10768439032,47.5965999,-122.3236356,3,,,,POINT (-122.3236356 47.5965999)
10768439052,47.5975919,-122.3235912,3,,,,POINT (-122.3235912 47.5975919)
10768439057,47.5975959,-122.3244213,4,crossing,,,POINT (-122.3244213 47.5975959)
10768439058,47.5974358,-122.3240197,4,crossing,,,POINT (-122.3240197 47.5974358)
10768439059,47.5974375,-122.3244194,4,crossing,,,POINT (-122.3244194 47.5974375)
10768439064,47.5971456,-122.3238837,4,crossing,,,POINT (-122.3238837 47.5971456)
10768465598,47.5965666,-122.3225876,3,,,,POINT (-122.3225876 47.5965666)
10768465601,47.5967538,-122.322346,3,,,,POINT (-122.322346 47.5967538)
10768465602,47.5966653,-122.3222633,1,,,,POINT (-122.3222633 47.5966653)
10768546905,47.5967588,-122.322455,4,crossing,,,POINT (-122.322455 47.5967588)
10768546908,47.5967503,-122.3218318,4,crossing,,,POINT (-122.3218318 47.5967503)
10768546909,47.5967514,-122.3222649,4,crossing,,,POINT (-122.3222649 47.5967514)
10768546931,47.5978572,-122.3225769,4,crossing,,,POINT (-122.3225769 47.5978572)
10768546932,47.597592,-122.3231094,4,crossing,,,POINT (-122.3231094 47.597592)
10768546934,47.596597,-122.3231164,4,crossing,,,POINT (-122.3231164 47.596597)
10768546935,47.5967489,-122.3231154,4,crossing,,,POINT (-122.3231154 47.5967489)
10768546936,47.597438,-122.3231104,4,crossing,,,POINT (-122.3231104 47.597438)
10768546937,47.5968134,-122.3223583,4,crossing,,,POINT (-122.3223583 47.5968134)
10768546938,47.5970018,-122.3223584,4,crossing,,,POINT (-122.3223584 47.5970018)
10768546939,47.5965985,-122.3233795,4,crossing,,,POINT (-122.3233795 47.5965985)
10783704434,47.618882,-122.327891,3,,,,POINT (-122.327891 47.618882)
10783704442,47.6193828,-122.3279011,3,,,,POINT (-122.3279011 47.6193828)
10803834662,47.616757,-122.3452829,3,,,,POINT (-122.3452829 47.616757)
10803834663,47.6170812,-122.3458338,4,crossing,,,POINT (-122.3458338 47.6170812)
10803834664,47.6175263,-122.3466142,4,crossing,,,POINT (-122.3466142 47.6175263)
10803834665,47.6165261,-122.3448936,3,,,,POINT (-122.3448936 47.6165261)
10803834666,47.6169804,-122.3456598,3,,,,POINT (-122.3456598 47.6169804)
10834210988,47.6121227,-122.3370307,3,,,,POINT (-122.3370307 47.6121227)
10834210989,47.6121986,-122.3368602,3,,,,POINT (-122.3368602 47.6121986)
10834210991,47.6118916,-122.3368148,3,,,,POINT (-122.3368148 47.6118916)
10834210992,47.611882,-122.336838,1,,A2,subway_entrance,POINT (-122.336838 47.611882)
10844712350,47.6150109,-122.3547202,1,,,,POINT (-122.3547202 47.6150109)
10845581311,47.6242401,-122.3267226,3,,,,POINT (-122.3267226 47.6242401)
10845581312,47.624242,-122.3265039,3,,,,POINT (-122.3265039 47.624242)
10845581317,47.6242352,-122.326504,3,,,,POINT (-122.326504 47.6242352)
10845581324,47.6242404,-122.3259612,4,crossing,,,POINT (-122.3259612 47.6242404)
10845581325,47.6242348,-122.3272404,4,crossing,,,POINT (-122.3272404 47.6242348)
10845581335,47.6242425,-122.3241501,3,,,,POINT (-122.3241501 47.6242425)
10845581339,47.6242316,-122.3239503,3,,,,POINT (-122.3239503 47.6242316)
10845581345,47.6242527,-122.3254125,3,,,,POINT (-122.3254125 47.6242527)
10845581356,47.624242,-122.3246755,4,crossing,,,POINT (-122.3246755 47.624242)
10845788318,47.6242164,-122.3220864,3,,,,POINT (-122.3220864 47.6242164)
10845788320,47.6242258,-122.3221224,3,,,,POINT (-122.3221224 47.6242258)
10845788327,47.6242109,-122.3218944,3,,,,POINT (-122.3218944 47.6242109)
10845788341,47.6242276,-122.3225288,4,crossing,,,POINT (-122.3225288 47.6242276)
10845788350,47.6242108,-122.3215242,4,crossing,,,POINT (-122.3215242 47.6242108)
10845788361,47.6241783,-122.3208154,3,,,,POINT (-122.3208154 47.6241783)
10845788363,47.624201,-122.3207914,3,,,,POINT (-122.3207914 47.624201)
10845788368,47.6241814,-122.3200138,3,,,,POINT (-122.3200138 47.6241814)
10848050107,47.623177,-122.3177283,3,,,,POINT (-122.3177283 47.623177)
10848050108,47.6242083,-122.3177116,3,,,,POINT (-122.3177116 47.6242083)
10848050109,47.6242176,-122.3177114,3,,,,POINT (-122.3177114 47.6242176)
10848050115,47.6242127,-122.3187683,3,,,,POINT (-122.3187683 47.6242127)
10848050116,47.6242157,-122.3178921,3,,,,POINT (-122.3178921 47.6242157)
10848050117,47.624213,-122.3178892,3,,,,POINT (-122.3178892 47.624213)
10848050129,47.6242183,-122.3187587,3,,,,POINT (-122.3187587 47.6242183)
10848050138,47.6242132,-122.3189424,3,,,,POINT (-122.3189424 47.6242132)
10848050141,47.6242169,-122.3189469,3,,,,POINT (-122.3189469 47.6242169)
10848050144,47.6242042,-122.3198106,3,,,,POINT (-122.3198106 47.6242042)
10848050145,47.6241958,-122.3197936,3,,,,POINT (-122.3197936 47.6241958)
10848050147,47.6232026,-122.3198109,3,,,,POINT (-122.3198109 47.6232026)
10848050157,47.6241988,-122.3200385,3,,,,POINT (-122.3200385 47.6241988)
10848050163,47.6242172,-122.3183833,4,crossing,,,POINT (-122.3183833 47.6242172)
10853234783,47.6112079,-122.3472259,1,,,,POINT (-122.3472259 47.6112079)
10855523376,47.6231996,-122.3252365,3,,,,POINT (-122.3252365 47.6231996)
10855523377,47.6231991,-122.3253898,3,,,,POINT (-122.3253898 47.6231991)
10855523378,47.6231991,-122.3254102,3,,,,POINT (-122.3254102 47.6231991)
10855523383,47.6231844,-122.3272266,4,crossing,,,POINT (-122.3272266 47.6231844)
10855523384,47.6230904,-122.327225,4,crossing,,,POINT (-122.327225 47.6230904)
10855523387,47.6231932,-122.3264974,4,,,,POINT (-122.3264974 47.6231932)
10855523391,47.6230943,-122.325944,4,crossing,,,POINT (-122.325944 47.6230943)
10855523392,47.623194,-122.325945,4,crossing,,,POINT (-122.325945 47.623194)
10856522677,47.6117489,-122.3467662,3,,,,POINT (-122.3467662 47.6117489)
10856522681,47.6115778,-122.3465528,3,,,,POINT (-122.3465528 47.6115778)
10856522702,47.6114685,-122.346693,3,,,,POINT (-122.346693 47.6114685)
10856557210,47.6107015,-122.345616,4,,,,POINT (-122.345616 47.6107015)
10857146163,47.612631,-122.3471188,4,crossing,,,POINT (-122.3471188 47.612631)
10857146169,47.6123628,-122.3466052,3,,,,POINT (-122.3466052 47.6123628)
10857146170,47.6123748,-122.3467566,4,crossing,,,POINT (-122.3467566 47.6123748)
10857146171,47.6123853,-122.3468683,3,,,,POINT (-122.3468683 47.6123853)
10857146172,47.612519,-122.3469972,4,crossing,,,POINT (-122.3469972 47.612519)
10857146173,47.6125861,-122.347193,1,,,,POINT (-122.347193 47.6125861)
10857146174,47.6124841,-122.3470848,1,,,,POINT (-122.3470848 47.6124841)
10857146184,47.6108483,-122.3454204,3,,,,POINT (-122.3454204 47.6108483)
10857146187,47.6114988,-122.3462203,3,,,,POINT (-122.3462203 47.6114988)
10857146189,47.6117716,-122.3464268,3,,,,POINT (-122.3464268 47.6117716)
10857146191,47.6116621,-122.3463004,3,,,,POINT (-122.3463004 47.6116621)
10857146199,47.6117823,-122.3464435,3,,,,POINT (-122.3464435 47.6117823)
10857146200,47.6116827,-122.3462723,3,,,,POINT (-122.3462723 47.6116827)
10857208255,47.6104884,-122.3452732,3,,,,POINT (-122.3452732 47.6104884)
10857208259,47.6107395,-122.345243,3,,,,POINT (-122.345243 47.6107395)
10857208261,47.610599,-122.3454546,3,,,,POINT (-122.3454546 47.610599)
10857333595,47.6088994,-122.343344,4,,,,POINT (-122.343344 47.6088994)
10857333596,47.6089201,-122.343365,1,,,,POINT (-122.343365 47.6089201)
10857333598,47.6087654,-122.3429262,1,traffic_signals,,,POINT (-122.3429262 47.6087654)
10857333599,47.6084159,-122.3438487,3,,,,POINT (-122.3438487 47.6084159)
10857333601,47.6085632,-122.3428663,3,,,,POINT (-122.3428663 47.6085632)
10857333602,47.6086581,-122.342629,3,,,,POINT (-122.342629 47.6086581)
10857333603,47.6084274,-122.342343,3,,,,POINT (-122.342343 47.6084274)
10857440275,47.6232057,-122.3210826,3,,,,POINT (-122.3210826 47.6232057)
10857440276,47.6231998,-122.3211104,3,,,,POINT (-122.3211104 47.6231998)
10857440279,47.6230789,-122.3211021,3,,,,POINT (-122.3211021 47.6230789)
10857440285,47.6231856,-122.3207826,3,,,,POINT (-122.3207826 47.6231856)
10857440291,47.6230833,-122.3207713,3,,,,POINT (-122.3207713 47.6230833)
10857440298,47.6232004,-122.3200349,3,,,,POINT (-122.3200349 47.6232004)
10857451410,47.6230765,-122.3200122,3,,,,POINT (-122.3200122 47.6230765)
10857451411,47.6230884,-122.3199997,3,,,,POINT (-122.3199997 47.6230884)
10857451414,47.623208,-122.3219237,3,,,,POINT (-122.3219237 47.623208)
10857451418,47.6230724,-122.3219396,3,,,,POINT (-122.3219396 47.6230724)
10857451421,47.6230831,-122.3219279,3,,,,POINT (-122.3219279 47.6230831)
10857451427,47.6230801,-122.3221241,3,,,,POINT (-122.3221241 47.6230801)
10857451435,47.6231991,-122.321531,4,crossing,,,POINT (-122.321531 47.6231991)
10857451439,47.6230682,-122.3189696,3,,,,POINT (-122.3189696 47.6230682)
10857451440,47.6230557,-122.318943,3,,,,POINT (-122.318943 47.6230557)
10857451442,47.6231754,-122.3189546,3,,,,POINT (-122.3189546 47.6231754)
10857451443,47.6231839,-122.3189419,3,,,,POINT (-122.3189419 47.6231839)
10857451446,47.6231732,-122.3187577,3,,,,POINT (-122.3187577 47.6231732)
10857451459,47.6230594,-122.3187711,3,,,,POINT (-122.3187711 47.6230594)
10857451460,47.6230682,-122.318759,3,,,,POINT (-122.318759 47.6230682)
10857451465,47.6231733,-122.3183924,3,,,,POINT (-122.3183924 47.6231733)
10857451473,47.623054,-122.3221067,3,,,,POINT (-122.3221067 47.623054)
10857451476,47.6230806,-122.3225131,3,,,,POINT (-122.3225131 47.6230806)
10857496347,47.6231788,-122.3179085,3,,,,POINT (-122.3179085 47.6231788)
10857496348,47.6231759,-122.3179123,3,,,,POINT (-122.3179123 47.6231759)
10857496351,47.6230695,-122.3179147,3,,,,POINT (-122.3179147 47.6230695)
10857496352,47.6230664,-122.3179102,3,,,,POINT (-122.3179102 47.6230664)
10857496356,47.623177,-122.3177331,3,,,,POINT (-122.3177331 47.623177)
10857496361,47.6230694,-122.3177292,3,,,,POINT (-122.3177292 47.6230694)
10857496365,47.6230661,-122.3177326,3,,,,POINT (-122.3177326 47.6230661)
10857496394,47.6230904,-122.3198586,3,,,,POINT (-122.3198586 47.6230904)
10857496395,47.6230764,-122.3198341,3,,,,POINT (-122.3198341 47.6230764)
10859428765,47.6081549,-122.3416465,3,,,,POINT (-122.3416465 47.6081549)
10859428768,47.6080701,-122.3418339,3,,,,POINT (-122.3418339 47.6080701)
10859428769,47.6081614,-122.3418067,3,,,,POINT (-122.3418067 47.6081614)
10859521737,47.622045,-122.3207453,3,,,,POINT (-122.3207453 47.622045)
10859521741,47.6220518,-122.3200263,3,,,,POINT (-122.3200263 47.6220518)
10859521742,47.6220442,-122.319997,3,,,,POINT (-122.319997 47.6220442)
10859521746,47.6211711,-122.320772,3,,,,POINT (-122.320772 47.6211711)
10859521752,47.6219381,-122.3207594,3,,,,POINT (-122.3207594 47.6219381)
10859521753,47.6219299,-122.3200283,3,,,,POINT (-122.3200283 47.6219299)
10859521754,47.6211614,-122.3200389,3,,,,POINT (-122.3200389 47.6211614)
10859521755,47.6211683,-122.3198408,3,,,,POINT (-122.3198408 47.6211683)
10859521758,47.6220398,-122.3198493,3,,,,POINT (-122.3198493 47.6220398)
10859521760,47.6220433,-122.3198494,3,,,,POINT (-122.3198494 47.6220433)
10859521763,47.6219299,-122.3199903,3,,,,POINT (-122.3199903 47.6219299)
10859521765,47.621929,-122.3198515,3,,,,POINT (-122.3198515 47.621929)
10859521772,47.622036,-122.318975,4,,,,POINT (-122.318975 47.622036)
10859521778,47.6219281,-122.3187997,4,,,,POINT (-122.3187997 47.6219281)
10859521783,47.6220365,-122.3187976,4,,,,POINT (-122.3187976 47.6220365)
10859521793,47.6220297,-122.3179244,4,,,,POINT (-122.3179244 47.6220297)
10859521794,47.6220294,-122.3177483,3,,,,POINT (-122.3177483 47.6220294)
10859521796,47.6220294,-122.3177451,3,,,,POINT (-122.3177451 47.6220294)
10859521799,47.6219227,-122.3177461,3,,,,POINT (-122.3177461 47.6219227)
10859521802,47.6219203,-122.3179279,3,,,,POINT (-122.3179279 47.6219203)
10859521804,47.6219226,-122.3179278,3,,,,POINT (-122.3179278 47.6219226)
10859526805,47.6219324,-122.3267099,3,,,,POINT (-122.3267099 47.6219324)
10859526806,47.6220403,-122.3267014,3,,,,POINT (-122.3267014 47.6220403)
10859526813,47.621941,-122.3241442,3,,,,POINT (-122.3241442 47.621941)
10859526816,47.6208945,-122.3254002,3,,,,POINT (-122.3254002 47.6208945)
10859526817,47.6220468,-122.3252208,3,,,,POINT (-122.3252208 47.6220468)
10859526822,47.6219363,-122.3253982,4,,,,POINT (-122.3253982 47.6219363)
10859526823,47.6219394,-122.3252403,4,,,,POINT (-122.3252403 47.6219394)
10859526828,47.6219348,-122.3259437,4,crossing,,,POINT (-122.3259437 47.6219348)
10859526829,47.6220432,-122.325944,4,crossing,,,POINT (-122.325944 47.6220432)
